Gender,Age,Сredit_sum,Currency,Term_of_crediting_in day,Interest rate_%,Duration_of_stay_in_a_sity ,Maritial_status,Children,Job_position,Tenure_with_current_employer,Term_of_existence_of_enterprise,Company_type,Number_of_employees_in_kompany ,Income_customer,Costs_customer,goal_credit,Result
Female,26,31000,UAH,2880,17,120_9999,DIVORCED,c1,AS,12_18,12_24,WB,0_5,2008,829,flat,good
Male,35,800,UAH,720,17,120_9999,MARRIED,c0,AS,12_18,12_24,FS,51_100,513,332,consumer_credit,good
Female,29,3000,UAH,1080,17,120_9999,SINGLE,c0,PE,12_18,12_24,FS,100_9999,605,300,consumer_credit,good
Female,27,2500,UAH,1080,17,120_9999,DIVORCED,c1,PE,120_9999,120_9999,FS,100_9999,1378,940,consumer_credit,good
Female,27,1500,UAH,720,19,120_9999,DIVORCED,c1,AS,24_60,24_60,LI,100_9999,660,453,consumer_credit,good
Female,51,1000,UAH,360,18,120_9999,SINGLE,c0,AS,12_18,12_24,LI,100_9999,542,332,consumer_credit,bad
Male,27,11800,USD,5400,12,120_9999,MARRIED,c2,AS,60_120,60_120,FMG,100_9999,2647,1328,flat,good
Male,38,4000,UAH,360,18,120_9999,MARRIED,c1,AS,120_9999,120_9999,FMCG,100_9999,1350,332,consumer_credit,good
Female,45,31680,USD,3600,13,120_9999,SINGLE,c0,TM,24_60,24_60,AG,31_50,6654,1200,consumer_credit,good
Female,54,12000,USD,2520,12,120_9999,MARRIED,c1,PE,120_9999,120_9999,FS,100_9999,3319,1359,consumer_credit,good
Male,50,32300,USD,5400,12,120_9999,SINGLE,c0,TM,24_60,24_60,OT,0_5,15555,1053,flat,good
Male,29,13000,USD,1800,12,12_24,MARRIED,c1,MM,24_60,24_60,WB,0_5,4901,1282,flat,good
Male,30,20000,USD,3600,13,120_9999,MARRIED,c1,AS,120_9999,0_12,FMG,100_9999,4069,1282,consumer_credit,good
Female,37,6000,USD,2520,13,60_120,DIVORCED,c1,AS,120_9999,120_9999,FMCG,51_100,1845,921,consumer_credit,good
Male,48,1500,UAH,360,17,120_9999,MARRIED,c0,AS,12_18,12_24,FS,51_100,852,493,consumer_credit,good
Female,27,900,UAH,1080,19,120_9999,MARRIED,c1,AS,3_6,0_12,LI,100_9999,542,453,consumer_credit,good
Female,51,25500,USD,3600,13,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,6282,1282,flat,good
Male,34,18000,UAH,60,15,120_9999,MARRIED,c2,AS,120_9999,120_9999,WB,6_15,20751,453,consumer_credit,good
Female,48,4900,USD,3600,13,12_24,DIVORCED,c2,MM,120_9999,120_9999,MFC,100_9999,1880,921,house,good
Female,44,1900,UAH,720,19,120_9999,SINGLE,c0,AS,12_18,12_24,LI,100_9999,634,453,consumer_credit,good
Female,25,3000,UAH,1080,17,120_9999,MARRIED,c2,AS,120_9999,120_9999,FS,100_9999,905,551,consumer_credit,good
Female,52,15000,USD,3600,12,12_24,MARRIED,c1,TM,12_18,12_24,WB,0_5,4789,829,flat,good
Male,28,15000,USD,3600,13,120_9999,SINGLE,c0,AS,60_120,60_120,MFC,51_100,3142,453,flat,good
Female,37,25000,UAH,1800,18,120_9999,MARRIED,c1,TM,120_9999,120_9999,MFC,0_5,8464,1374,consumer_credit,good
Female,33,2300,UAH,1080,19,60_120,MARRIED,c0,AS,12_18,12_24,LI,100_9999,771,453,consumer_credit,good
Male,28,7000,UAH,210,16,120_9999,MARRIED,c2,AS,120_9999,120_9999,FS,51_100,2500,453,consumer_credit,good
Female,59,150000,UAH,2555,17,24_60,SINGLE,c0,SP,3_6,0_12,ALC,6_15,6189,1450,flat,good
Female,25,28000,USD,2520,13,60_120,SINGLE,c0,TM,24_60,60_120,AP,51_100,6474,453,consumer_credit,good
Female,33,1000,UAH,1080,17,120_9999,MARRIED,c0,PE,24_60,24_60,FS,51_100,682,453,consumer_credit,good
Male,30,29200,USD,7200,14,12_24,MARRIED,c2,AS,24_60,24_60,ASTL,0_5,6676,1600,flat,good
Female,35,14851,USD,5400,12,120_9999,MARRIED,c2,SP,120_9999,12_24,FMG,31_50,5471,1850,house,good
Female,34,8000,USD,2520,13,120_9999,MARRIED,c0,TM,60_120,60_120,WB,0_5,5465,890,consumer_credit,good
Female,53,6000,USD,2520,13,60_120,SINGLE,c0,AS,3_6,0_12,EOG,100_9999,2527,1000,consumer_credit,good
Female,29,3700,UAH,1080,17,120_9999,MARRIED,c1,PE,24_60,24_60,FS,51_100,1598,1021,consumer_credit,good
Female,41,5346,USD,3600,13,60_120,MARRIED,c0,SP,24_60,24_60,FMG,31_50,1841,950,flat,good
Female,33,1000,UAH,1080,17,24_60,SINGLE,c0,PE,12_18,12_24,FS,51_100,690,453,consumer_credit,good
Male,27,21250,USD,5475,12,120_9999,MARRIED,c2,AS,60_120,120_9999,PSL,100_9999,4689,2111,flat,good
Male,37,19000,USD,7200,13,60_120,MARRIED,c0,MM,24_60,24_60,EOG,51_100,2504,850,flat,good
Male,31,18000,USD,3600,13,120_9999,MARRIED,c2,MM,24_60,24_60,CA,31_50,3818,1658,consumer_credit,bad
Male,31,27200,USD,5400,12,60_120,DIVORCED,c0,SP,24_60,24_60,ALC,0_5,6506,950,house,good
Male,34,37978,USD,7200,13,120_9999,MARRIED,c1,SP,24_60,24_60,FS,31_50,5411,1500,flat,good
Male,32,24750,USD,7200,13,120_9999,SINGLE,c0,SP,12_18,12_24,FS,100_9999,4886,1350,flat,good
Male,27,150000,UAH,1080,18,120_9999,MARRIED,c1,TM,60_120,0_12,RE,31_50,10956,2050,auto,good
Female,50,2500,UAH,360,18,120_9999,DIVORCED,c0,AS,3_6,0_12,OT,100_9999,1066,332,consumer_credit,good
Male,60,6000,UAH,360,24,60_120,DIVORCED,c0,TM,12_18,12_24,OT,51_100,1780,332,consumer_credit,good
Female,59,3500,USD,1770,12,60_120,SINGLE,c0,TM,24_60,24_60,ASTL,0_5,2085,1371,consumer_credit,good
Male,59,5000,UAH,720,19,120_9999,MARRIED,c1,AS,60_120,60_120,HI,100_9999,1604,664,consumer_credit,good
Female,59,4000,UAH,360,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,FMG,100_9999,1114,332,consumer_credit,good
Male,58,17000,UAH,1800,17,120_9999,MARRIED,c1,AS,24_60,24_60,OT,51_100,3072,1032,overhaul,good
Female,58,1600,UAH,360,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,OT,100_9999,655,332,consumer_credit,good
Male,58,2849,UAH,720,27,120_9999,MARRIED,c0,AS,12_18,12_24,OT,51_100,639,262,house,good
Female,57,4000,UAH,1080,19,120_9999,DIVORCED,c1,AS,120_9999,120_9999,HI,100_9999,1784,498,consumer_credit,good
Male,56,40000,USD,2520,13,60_120,DIVORCED,c0,TM,60_120,60_120,OT,51_100,7539,675,consumer_credit,good
Female,56,2500,UAH,1080,17,120_9999,SINGLE,c0,AS,120_9999,120_9999,FS,51_100,717,482,consumer_credit,good
Female,55,5000,UAH,360,24,120_9999,SINGLE,c1,AS,12_18,12_24,CA,6_15,1679,664,consumer_credit,good
Male,55,5000,UAH,720,19,120_9999,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1440,598,consumer_credit,good
Male,55,6600,UAH,1080,19,12_24,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1833,1100,consumer_credit,good
Female,54,12750,USD,3330,13,120_9999,DIVORCED,c0,AS,120_9999,120_9999,MFC,100_9999,2729,332,flat,good
Female,54,7000,UAH,1080,17,120_9999,MARRIED,c0,SP,3_6,0_12,WB,6_15,1411,550,consumer_credit,good
Male,54,242400,UAH,3600,17,120_9999,MARRIED,c0,AS,12_18,12_24,WB,0_5,8350,891,flat,good
Male,53,1200,UAH,360,18,120_9999,MARRIED,c0,AS,60_120,120_9999,HI,100_9999,2091,423,consumer_credit,good
Male,53,69000,USD,2520,13,120_9999,MARRIED,c0,TM,3_6,0_12,WB,31_50,10375,664,overhaul,good
Female,53,14300,USD,3600,12,120_9999,DIVORCED,c0,TM,24_60,24_60,WB,0_5,5260,1000,flat,good
Female,53,1400,UAH,360,24,120_9999,MARRIED,c0,AS,60_120,60_120,OT,6_15,747,423,consumer_credit,good
Male,52,5600,UAH,720,19,60_120,MARRIED,c1,AS,60_120,60_120,HI,100_9999,1557,498,consumer_credit,good
Male,52,6000,UAH,1080,19,120_9999,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,3661,1077,consumer_credit,good
Male,52,50300,UAH,90,12,120_9999,MARRIED,c1,AS,24_60,24_60,PSL,51_100,42887,500,consumer_credit,good
Female,51,2000,UAH,360,18,120_9999,MARRIED,c0,AS,120_9999,120_9999,FMCG,100_9999,947,332,consumer_credit,good
Male,51,120000,UAH,2160,10,120_9999,MARRIED,c1,MM,60_120,60_120,FS,31_50,4116,1000,flat,good
Male,51,8400,USD,2520,13,60_120,DIVORCED,c0,AS,24_60,24_60,WB,31_50,1890,332,consumer_credit,good
Female,50,5000,UAH,360,13,120_9999,MARRIED,c0,MM,60_120,120_9999,FS,31_50,2800,500,consumer_credit,good
Female,50,30000,UAH,2520,17,12_24,MARRIED,c2,AS,60_120,60_120,OT,51_100,2914,1269,house,good
Female,50,4000,UAH,1080,19,120_9999,MARRIED,c0,AS,120_9999,120_9999,HI,100_9999,1163,332,consumer_credit,good
Male,50,9000,UAH,360,18,120_9999,MARRIED,c1,MM,120_9999,120_9999,HI,100_9999,3723,498,consumer_credit,good
Female,50,4500,UAH,540,19,24_60,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1261,500,consumer_credit,good
Male,49,5000,UAH,720,19,120_9999,MARRIED,c0,AS,24_60,24_60,HI,51_100,1505,664,consumer_credit,good
Male,49,2600,UAH,1080,19,120_9999,MARRIED,c2,AS,120_9999,120_9999,HI,100_9999,1012,664,consumer_credit,good
Female,49,1300,UAH,360,25,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,252,0,consumer_credit,good
Male,49,3650,UAH,1080,19,120_9999,MARRIED,c0,AS,12_18,12_24,HI,100_9999,1012,332,consumer_credit,good
Female,48,4300,UAH,720,19,120_9999,MARRIED,c0,AS,60_120,60_120,HI,100_9999,1215,614,consumer_credit,good
Female,48,11200,USD,2520,13,12_24,MARRIED,c0,SP,3_6,60_120,AG,31_50,2262,332,overhaul,good
Female,48,10000,UAH,360,18,120_9999,DIVORCED,c0,AS,3_6,120_9999,OT,31_50,7789,425,consumer_credit,good
Female,48,20000,USD,2520,13,120_9999,MARRIED,c0,TM,12_18,24_60,OT,0_5,6844,465,consumer_credit,good
Female,47,3950,UAH,1080,19,120_9999,MARRIED,c1,AS,24_60,24_60,OT,100_9999,1093,498,consumer_credit,good
Male,47,6500,USD,1800,12,120_9999,CIVILMARRIAGE,c1,MM,12_18,12_24,AP,31_50,2525,1200,flat,good
Male,47,3500,UAH,720,19,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,1024,498,consumer_credit,good
Female,47,15725,USD,2520,13,120_9999,MARRIED,c1,TM,60_120,60_120,WB,0_5,5000,830,flat,good
Female,47,3900,UAH,720,19,120_9999,DIVORCED,c0,AS,60_120,60_120,HI,100_9999,1103,500,consumer_credit,good
Male,46,17000,USD,1800,13,120_9999,MARRIED,c1,MM,12_18,12_24,FMCG,6_15,4639,1400,flat,good
Female,46,4500,UAH,360,18,120_9999,DIVORCED,c1,AS,120_9999,120_9999,HI,100_9999,1257,498,consumer_credit,good
Male,46,7000,UAH,1080,19,120_9999,MARRIED,c1,AS,60_120,60_120,HI,100_9999,2214,1138,consumer_credit,good
Male,46,3600,UAH,360,18,120_9999,SINGLE,c0,AS,24_60,24_60,HI,100_9999,1137,332,consumer_credit,good
Female,46,5000,UAH,360,18,120_9999,MARRIED,c1,SP,60_120,24_60,HI,100_9999,4365,1030,consumer_credit,good
Male,46,17000,USD,1800,13,120_9999,MARRIED,c0,MM,12_18,12_24,FMCG,6_15,4724,1200,flat,good
Female,46,3000,UAH,360,18,120_9999,SINGLE,c1,AS,60_120,120_9999,HI,100_9999,1027,423,consumer_credit,good
Male,46,5000,UAH,360,25,120_9999,MARRIED,c2,AS,120_9999,120_9999,OT,100_9999,816,0,consumer_credit,good
Male,45,15000,USD,2520,13,120_9999,MARRIED,c2,TM,120_9999,120_9999,WB,0_5,5308,1328,overhaul,good
Male,45,3000,UAH,720,19,60_120,MARRIED,c1,AS,12_18,120_9999,OT,51_100,1100,635,consumer_credit,good
Male,45,900,UAH,1080,17,120_9999,MARRIED,c0,AS,60_120,60_120,FS,51_100,447,332,consumer_credit,bad
Female,45,45803,USD,5400,13,120_9999,DIVORCED,c1,TM,24_60,60_120,WB,6_15,6432,1100,flat,good
Male,45,1000,UAH,360,25,24_60,MARRIED,c0,AS,12_18,12_24,OT,31_50,663,332,consumer_credit,good
Female,45,49500,USD,2520,13,120_9999,MARRIED,c0,MM,24_60,24_60,FMCG,31_50,9960,450,consumer_credit,good
Male,45,5000,UAH,720,19,120_9999,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1610,498,consumer_credit,good
Male,45,8000,UAH,1080,19,120_9999,MARRIED,c1,AS,12_18,60_120,HI,100_9999,2268,708,consumer_credit,good
Female,45,3000,UAH,360,18,120_9999,SINGLE,c0,AS,60_120,60_120,HI,100_9999,1021,332,consumer_credit,good
Female,45,68000,USD,5400,13,60_120,DIVORCED,c0,TM,60_120,60_120,WB,0_5,6803,500,flat,good
Female,44,27160,USD,2520,13,60_120,MARRIED,c1,TM,24_60,24_60,WB,0_5,15201,6700,overhaul,good
Male,44,5000,UAH,360,25,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,1774,860,consumer_credit,good
Male,44,30000,USD,5400,13,12_24,SINGLE,c0,MM,24_60,24_60,ALC,0_5,5332,1200,flat,good
Male,44,3000,USD,1080,12,120_9999,MARRIED,c1,MM,24_60,24_60,FS,100_9999,4311,3328,consumer_credit,good
Male,44,11000,USD,5400,13,24_60,DIVORCED,c0,AS,24_60,24_60,CA,6_15,1823,425,flat,good
Male,43,5000,UAH,360,18,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,2296,498,consumer_credit,good
Male,43,6700,UAH,360,18,120_9999,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1825,498,consumer_credit,good
Male,54,27200,USD,1800,13,120_9999,MARRIED,c1,TM,120_9999,120_9999,WB,6_15,16634,1800,flat,good
Male,43,10000,UAH,1080,19,120_9999,MARRIED,c2,AS,24_60,24_60,HI,100_9999,3042,1164,consumer_credit,good
Male,43,6000,UAH,720,19,12_24,MARRIED,c2,AS,120_9999,120_9999,HI,100_9999,1946,730,consumer_credit,good
Female,43,15000,UAH,1080,19,120_9999,DIVORCED,c1,SP,60_120,0_12,HI,100_9999,5442,1050,consumer_credit,good
Female,42,45000,USD,5400,13,120_9999,SINGLE,c1,MM,12_18,12_24,WB,6_15,6573,1400,house,good
Male,42,40000,USD,2520,13,120_9999,MARRIED,c1,MM,3_6,0_12,OT,51_100,7055,498,consumer_credit,good
Male,42,4000,UAH,1080,19,120_9999,SINGLE,c0,AS,120_9999,120_9999,HI,100_9999,2107,332,consumer_credit,good
Female,42,12000,USD,5400,13,60_120,DIVORCED,c1,MM,3_6,0_12,OT,6_15,2570,846,flat,good
Male,42,350000,UAH,1080,16,120_9999,MARRIED,c0,AS,60_120,60_120,OT,0_5,22114,1120,consumer_credit,good
Male,41,4500,UAH,720,19,120_9999,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1286,664,consumer_credit,good
Female,41,69000,USD,2520,13,120_9999,SINGLE,c1,TM,24_60,24_60,RE,0_5,30053,2500,consumer_credit,good
Female,41,179000,UAH,2520,17,120_9999,MARRIED,c1,MM,60_120,24_60,WB,6_15,13153,1790,flat,good
Male,41,5200,UAH,360,18,120_9999,MARRIED,c1,AS,120_9999,120_9999,FMCG,100_9999,1676,664,consumer_credit,good
Male,41,10000,UAH,360,18,120_9999,MARRIED,c1,AS,24_60,24_60,WB,51_100,2813,900,consumer_credit,good
Female,41,4900,UAH,1080,17,120_9999,MARRIED,c0,AS,120_9999,120_9999,FS,51_100,985,498,consumer_credit,good
Male,40,27625,USD,2520,13,120_9999,MARRIED,c2,TM,60_120,60_120,WB,6_15,11832,3200,flat,good
Female,40,3700,UAH,720,19,120_9999,MARRIED,c1,AS,3_6,120_9999,HI,100_9999,1038,498,consumer_credit,good
Female,40,1000,UAH,360,17,120_9999,SINGLE,c0,PE,120_9999,120_9999,FS,51_100,823,432,consumer_credit,good
Male,40,7000,UAH,2520,13,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,3631,1210,flat,good
Female,39,23800,USD,3600,13,120_9999,MARRIED,c2,TM,60_120,60_120,WB,0_5,8353,1269,flat,good
Male,39,69000,USD,2520,13,120_9999,MARRIED,c1,MM,3_6,24_60,OT,31_50,12101,1400,consumer_credit,good
Female,39,5700,UAH,540,19,120_9999,DIVORCED,c1,AS,24_60,24_60,HI,100_9999,1590,498,consumer_credit,good
Male,39,5800,UAH,360,18,120_9999,MARRIED,c1,AS,60_120,120_9999,HI,100_9999,1615,498,consumer_credit,good
Male,39,2500,UAH,360,25,120_9999,MARRIED,c0,AS,12_18,12_24,OT,31_50,504,0,consumer_credit,good
Male,39,8680,USD,2520,13,60_120,MARRIED,c1,MM,3_6,0_12,WB,6_15,9036,2300,flat,good
Male,38,7690,UAH,1080,19,120_9999,MARRIED,c0,AS,120_9999,120_9999,HI,100_9999,2128,332,consumer_credit,good
Female,38,2000,USD,1080,13,24_60,SINGLE,c0,TM,60_120,60_120,WB,0_5,8888,1490,overhaul,good
Male,38,38000,USD,2520,13,60_120,MARRIED,c1,TM,12_18,12_24,WB,0_5,9531,2850,consumer_credit,good
Male,38,60000,USD,1800,13,120_9999,MARRIED,c1,TM,3_6,12_24,WB,6_15,12871,1050,consumer_credit,good
Female,38,3600,UAH,540,19,120_9999,DIVORCED,c1,AS,60_120,120_9999,HI,100_9999,1008,498,consumer_credit,good
Female,38,43200,USD,5400,13,60_120,MARRIED,c2,AS,24_60,24_60,WB,0_5,5608,664,flat,good
Male,38,76200,USD,5400,13,120_9999,MARRIED,c0,MM,24_60,24_60,WB,31_50,10200,1250,flat,good
Male,38,56625,USD,3600,13,120_9999,MARRIED,c0,TM,60_120,60_120,RE,31_50,10388,3994,auto,good
Female,38,56625,USD,3600,13,120_9999,MARRIED,c0,MM,60_120,60_120,RE,31_50,10363,3389,auto,good
Male,38,2100,UAH,1080,19,120_9999,SINGLE,c0,AS,12_18,12_24,HI,100_9999,1033,332,consumer_credit,good
Female,37,5000,UAH,1080,19,120_9999,SINGLE,c0,SP,24_60,24_60,HI,100_9999,2111,1045,consumer_credit,good
Female,37,5000,UAH,720,19,120_9999,MARRIED,c1,AS,120_9999,120_9999,HI,100_9999,1814,498,consumer_credit,good
Male,37,4000,UAH,1080,19,120_9999,MARRIED,c0,AS,24_60,24_60,HI,100_9999,1120,664,consumer_credit,good
Male,37,17000,USD,5400,12,120_9999,MARRIED,c1,AS,3_6,24_60,HI,100_9999,2709,830,flat,good
Male,37,7350,USD,1080,12,12_24,MARRIED,c1,TM,24_60,24_60,ASTL,0_5,3892,970,flat,good
Male,37,10000,USD,2520,13,120_9999,MARRIED,c2,AS,60_120,60_120,FMG,51_100,2483,800,overhaul,bad
Male,37,64000,USD,5400,13,120_9999,SINGLE,c0,AS,24_60,24_60,CA,31_50,9306,900,flat,good
Male,36,17100,USD,5400,13,120_9999,MARRIED,c1,TM,60_120,60_120,OT,0_5,2226,498,flat,good
Female,36,210000,UAH,2520,17,120_9999,MARRIED,c1,MM,120_9999,120_9999,EC,100_9999,7194,698,overhaul,good
Female,36,2500,UAH,1080,19,120_9999,DIVORCED,c1,AS,24_60,60_120,HI,100_9999,793,498,consumer_credit,good
Male,35,3800,UAH,1080,19,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,1063,664,consumer_credit,good
Female,35,21250,USD,1800,12,120_9999,MARRIED,c2,TM,24_60,24_60,WB,0_5,7544,1269,flat,good
Male,35,30000,USD,2520,13,120_9999,MARRIED,c1,MM,24_60,24_60,OT,6_15,7183,2446,flat,good
Male,35,5000,UAH,720,19,60_120,SINGLE,c0,AS,24_60,24_60,HI,100_9999,1766,332,consumer_credit,good
Female,35,3700,UAH,360,18,120_9999,SINGLE,c0,SP,60_120,60_120,HI,100_9999,1596,660,consumer_credit,good
Male,35,4000,UAH,1080,19,120_9999,MARRIED,c2,AS,24_60,24_60,HI,100_9999,1345,830,consumer_credit,good
Female,35,7000,USD,2520,12,120_9999,DIVORCED,c1,AS,24_60,24_60,WB,51_100,2183,891,flat,good
Male,35,3000,UAH,360,18,120_9999,MARRIED,c1,AS,12_18,120_9999,HI,100_9999,1844,664,consumer_credit,good
Male,35,1500,UAH,360,18,120_9999,DIVORCED,c1,AS,120_9999,120_9999,HI,100_9999,844,610,consumer_credit,good
Male,35,64000,USD,2520,13,120_9999,SINGLE,c0,TM,60_120,60_120,RE,6_15,14374,4076,consumer_credit,good
Male,35,24000,USD,2520,13,120_9999,MARRIED,c1,AS,24_60,24_60,WB,6_15,4722,1200,consumer_credit,good
Male,32,6400,UAH,1080,19,120_9999,MARRIED,c1,AS,60_120,60_120,HI,100_9999,1779,665,consumer_credit,good
Male,35,3000,UAH,360,18,120_9999,MARRIED,c2,MM,60_120,60_120,HI,100_9999,2043,830,consumer_credit,good
Male,34,12155,USD,3600,12,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,2543,662,flat,good
Male,34,20000,USD,2520,13,120_9999,MARRIED,c0,TM,60_120,60_120,WB,0_5,13709,332,consumer_credit,good
Female,34,69300,USD,3600,13,120_9999,MARRIED,c2,MM,12_18,12_24,CA,31_50,12070,1500,auto,good
Male,34,30000,USD,2520,13,24_60,MARRIED,c1,TM,24_60,24_60,ASTL,0_5,8414,775,consumer_credit,good
Female,33,3500,UAH,360,18,120_9999,MARRIED,c1,AS,12_18,120_9999,WB,31_50,1826,850,consumer_credit,good
Female,33,7000,UAH,720,19,120_9999,SINGLE,c0,SP,3_6,120_9999,OT,31_50,2620,725,consumer_credit,good
Male,33,4000,UAH,1080,19,120_9999,SINGLE,c0,AS,60_120,60_120,HI,100_9999,1211,550,consumer_credit,good
Male,33,3500,UAH,1080,19,120_9999,MARRIED,c2,AS,60_120,60_120,HI,100_9999,1194,930,consumer_credit,good
Male,33,5000,UAH,360,18,120_9999,SINGLE,c1,AS,3_6,0_12,OT,31_50,5423,850,consumer_credit,good
Male,33,1500,UAH,360,18,120_9999,MARRIED,c0,AS,24_60,24_60,HI,100_9999,1196,664,consumer_credit,good
Male,33,3000,USD,2520,13,24_60,MARRIED,c1,AS,3_6,0_12,OT,0_5,1967,498,consumer_credit,good
Male,33,4000,UAH,720,19,60_120,SINGLE,c0,AS,60_120,60_120,HI,100_9999,2146,332,consumer_credit,good
Male,32,7000,UAH,1080,19,120_9999,MARRIED,c2,AS,60_120,60_120,HI,100_9999,1968,830,consumer_credit,good
Male,32,5000,UAH,1080,19,120_9999,MARRIED,c1,AS,60_120,60_120,HI,100_9999,1580,900,consumer_credit,good
Female,32,5000,UAH,1080,17,120_9999,SINGLE,c0,PE,24_60,24_60,FS,100_9999,1719,600,consumer_credit,good
Female,32,100000,UAH,2520,10,120_9999,SINGLE,c0,SP,60_120,60_120,FS,31_50,10572,1200,consumer_credit,good
Male,32,2650,UAH,360,18,120_9999,SINGLE,c0,AS,12_18,12_24,HI,100_9999,1075,332,consumer_credit,good
Male,32,5200,UAH,720,19,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,1526,664,consumer_credit,good
Male,32,49283,USD,3600,13,120_9999,SINGLE,c0,TM,24_60,24_60,WB,6_15,12138,1000,flat,good
Male,30,6000,USD,3600,13,120_9999,MARRIED,c0,AS,24_60,24_60,OT,100_9999,2392,1103,flat,good
Female,32,21000,USD,3600,12,24_60,MARRIED,c1,AS,3_6,0_12,OT,100_9999,4478,1269,flat,good
Male,32,2500,UAH,360,25,120_9999,SINGLE,c0,MM,12_18,12_24,OT,51_100,1259,332,consumer_credit,good
Male,32,4800,UAH,1080,19,120_9999,DIVORCED,c1,AS,24_60,60_120,HI,100_9999,1601,900,consumer_credit,good
Male,32,11400,USD,5400,13,120_9999,MARRIED,c0,AS,24_60,24_60,HI,100_9999,1449,332,flat,good
Female,32,20400,USD,5400,12,12_24,MARRIED,c1,AS,24_60,24_60,WB,6_15,4030,1200,house,good
Male,31,11900,USD,3600,13,120_9999,MARRIED,c1,AS,60_120,60_120,ASTL,6_15,2346,664,flat,good
Female,31,2000,UAH,1080,17,120_9999,MARRIED,c0,AS,3_6,0_12,FS,51_100,715,498,consumer_credit,good
Male,31,2000,UAH,360,18,120_9999,MARRIED,c0,AS,60_120,120_9999,HI,100_9999,1506,642,consumer_credit,good
Female,31,2400,UAH,1080,17,24_60,SINGLE,c0,PE,24_60,24_60,FS,100_9999,1585,700,consumer_credit,good
Male,31,5000,UAH,360,18,120_9999,SINGLE,c0,AS,60_120,60_120,HI,100_9999,1485,332,consumer_credit,good
Male,31,23800,USD,3600,13,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,4124,1200,flat,good
Male,31,56301,USD,3600,13,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,16328,1496,flat,good
Male,31,25000,UAH,3600,16,60_120,MARRIED,c1,AS,24_60,24_60,HI,100_9999,1157,465,overhaul,good
Male,31,4500,UAH,360,24,24_60,MARRIED,c1,AS,12_18,12_24,HI,100_9999,1400,664,consumer_credit,good
Male,31,2500,USD,1800,13,60_120,SINGLE,c0,AS,3_6,0_12,OT,51_100,1289,664,flat,good
Female,31,2200,UAH,360,18,12_24,SINGLE,c0,AS,12_18,120_9999,OT,31_50,1800,450,consumer_credit,good
Male,30,14000,USD,5400,12,24_60,SINGLE,c0,AS,24_60,24_60,FS,51_100,1859,500,flat,good
Female,30,49283,USD,3600,13,120_9999,SINGLE,c0,TM,3_6,0_12,WB,6_15,7789,700,flat,good
Female,30,25000,USD,5400,13,60_120,MARRIED,c1,AS,12_18,24_60,OT,51_100,5869,1269,flat,good
Male,30,27200,USD,5400,13,120_9999,MARRIED,c0,TM,12_18,24_60,OT,31_50,4980,1815,flat,good
Male,30,4540,UAH,1080,19,60_120,SINGLE,c0,AS,60_120,60_120,HI,100_9999,1257,332,consumer_credit,good
Male,30,24000,USD,5040,13,60_120,MARRIED,c0,SP,24_60,24_60,OT,31_50,5435,1497,flat,good
Male,29,3900,UAH,1080,19,12_24,MARRIED,c1,AS,60_120,60_120,HI,100_9999,1105,664,consumer_credit,good
Male,29,7000,USD,2520,13,12_24,SINGLE,c0,AS,24_60,24_60,ASTL,100_9999,2117,332,consumer_credit,good
Female,29,15000,USD,2520,13,12_24,DIVORCED,c0,AS,12_18,12_24,OT,6_15,2800,450,consumer_credit,good
Female,29,1200,UAH,1080,17,120_9999,SINGLE,c0,AS,3_6,0_12,FS,51_100,959,682,consumer_credit,good
Male,29,3800,UAH,360,18,120_9999,SINGLE,c0,AS,12_18,12_24,HI,100_9999,1108,332,consumer_credit,good
Male,29,3950,UAH,720,19,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,1094,498,consumer_credit,good
Male,29,3300,UAH,720,19,120_9999,SINGLE,c0,AS,3_6,0_12,HI,100_9999,929,332,consumer_credit,good
Male,29,7650,USD,5400,13,24_60,MARRIED,c1,SP,24_60,24_60,HI,51_100,2519,996,house,good
Male,29,3700,UAH,1080,19,120_9999,MARRIED,c1,AS,24_60,60_120,OT,100_9999,1047,498,consumer_credit,good
Male,29,5000,UAH,1080,19,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,1760,732,consumer_credit,good
